timestamp,x,y,event_type,speed,acceleration
1747104185535,1410,1240,move,1.02,0.14
1747104185543,1410,1244,move,0.49,0.06
1747104185552,1411,1250,move,0.74,0.09
1747104185560,1411,1254,move,0.49,0.06
1747104185568,1413,1259,move,0.67,0.08
1747104185572,1413,1263,move,1.0,0.25
1747104185580,1413,1265,move,0.25,0.03
1747104185588,1413,1270,move,0.63,0.08
1747104185596,1413,1276,move,0.75,0.09
1747104185604,1413,1280,move,0.5,0.06
1747104185612,1413,1286,move,0.75,0.09
1747104185620,1413,1292,move,0.75,0.09
1747104185628,1413,1298,move,0.71,0.08
1747104185632,1413,1304,move,1.5,0.37
1747104185640,1413,1312,move,1.0,0.13
1747104185648,1413,1318,move,0.75,0.09
1747104185656,1413,1324,move,0.75,0.09
1747104185664,1413,1328,move,0.5,0.06
1747104185672,1413,1332,move,0.49,0.06
1747104185680,1413,1335,move,0.38,0.05
1747104185688,1413,1336,move,0.13,0.02
1747104186937,1414,1336,move,0.0,0.0
1747104186946,1421,1337,move,0.84,0.1
1747104186954,1440,1340,move,2.29,0.27
1747104186962,1479,1347,move,4.86,0.6
1747104186967,1548,1361,move,16.95,4.08
1747104186975,1628,1379,move,10.25,1.28
1747104186983,1713,1398,move,10.9,1.36
1747104186992,1804,1417,move,9.4,0.95
1747104186998,1889,1432,move,15.39,2.75
1747104187006,1963,1446,move,9.21,1.13
1747104187014,2021,1455,move,7.82,1.04
1747104187023,2068,1464,move,5.37,0.6
1747104187030,2100,1472,move,4.39,0.58
1747104187034,2120,1478,move,4.92,1.16
1747104187044,2129,1482,move,1.0,0.1
1747104187053,2133,1483,move,0.49,0.06
1747104187058,2134,1483,move,0.18,0.03
1747104187097,2134,1484,move,0.03,0.0
1747104187105,2134,1484,move,0.0,0.0
1747104187113,2133,1487,move,0.39,0.05
1747104187121,2130,1488,move,0.4,0.05
1747104187125,2124,1491,move,1.69,0.43
1747104187133,2117,1495,move,1.01,0.13
1747104187141,2103,1499,move,1.82,0.23
1747104187149,2087,1503,move,2.06,0.26
1747104187153,2062,1505,move,6.28,1.57
1747104187161,2030,1505,move,4.0,0.5
1747104187169,1981,1505,move,6.13,0.77
1747104187177,1920,1503,move,7.63,0.95
1747104187185,1852,1493,move,8.6,1.08
1747104187193,1779,1486,move,9.17,1.15
1747104187201,1711,1475,move,7.96,0.92
1747104187209,1643,1465,move,9.16,1.22
1747104187213,1570,1455,move,18.43,4.61
1747104187221,1507,1445,move,7.98,1.0
1747104187232,1443,1431,move,5.96,0.54
1747104187239,1389,1419,move,7.61,1.05
1747104187245,1340,1403,move,8.58,1.43
1747104187253,1295,1388,move,5.94,0.74
1747104187261,1259,1369,move,5.09,0.64
1747104187270,1222,1349,move,4.64,0.51
1747104187274,1194,1329,move,8.58,2.14
1747104187282,1174,1311,move,3.37,0.42
1747104187292,1161,1298,move,1.77,0.17
1747104187300,1154,1289,move,1.5,0.2
1747104187304,1150,1280,move,2.46,0.61
1747104187312,1148,1271,move,1.15,0.14
1747104187321,1148,1260,move,1.21,0.13
1747104187328,1148,1247,move,1.85,0.26
1747104187336,1152,1227,move,2.47,0.3
1747104187341,1158,1208,move,4.67,1.09
1747104187352,1167,1189,move,1.81,0.16
1747104187357,1180,1166,move,5.97,1.35
1747104187365,1191,1144,move,3.08,0.38
1747104187373,1202,1124,move,2.86,0.36
1747104187379,1213,1107,move,3.08,0.47
1747104187388,1223,1095,move,1.85,0.22
1747104187396,1233,1083,move,1.83,0.21
1747104187404,1243,1073,move,1.77,0.22
1747104187409,1255,1063,move,3.51,0.79
1747104187417,1265,1055,move,1.6,0.2
1747104187425,1277,1049,move,1.68,0.21
1747104187433,1289,1041,move,1.8,0.23
1747104187442,1298,1037,move,1.03,0.11
1747104187447,1304,1034,move,1.51,0.34
1747104187455,1311,1031,move,0.95,0.12
1747104187463,1315,1029,move,0.56,0.07
1747104187472,1320,1026,move,0.61,0.06
1747104187477,1326,1025,move,1.37,0.31
1747104187485,1330,1023,move,0.55,0.07
1747104187494,1337,1022,move,0.75,0.08
1747104187499,1341,1020,move,0.97,0.21
1747104187507,1345,1020,move,0.5,0.06
1747104187516,1350,1020,move,0.53,0.06
1747104187523,1354,1020,move,0.57,0.08
1747104187532,1358,1020,move,0.46,0.05
1747104187540,1362,1020,move,0.5,0.06
1747104187544,1367,1019,move,1.28,0.32
1747104187552,1368,1019,move,0.13,0.02
1747104189007,1366,1018,move,0.0,0.0
1747104189015,1360,1013,move,0.97,0.12
1747104189025,1348,1007,move,1.3,0.13
1747104189033,1331,998,move,2.48,0.32
1747104189037,1317,992,move,3.8,0.95
1747104189047,1308,989,move,0.89,0.08
1747104189055,1303,986,move,0.79,0.11
1747104189062,1297,982,move,0.96,0.13
1747104189066,1292,981,move,1.37,0.37
1747104189074,1284,981,move,1.0,0.13
1747104189082,1273,979,move,1.36,0.17
1747104189092,1260,979,move,1.28,0.13
1747104189099,1246,980,move,2.22,0.35
1747104189107,1230,980,move,1.99,0.25
1747104189116,1213,984,move,1.96,0.22
1747104189122,1194,991,move,3.16,0.49
1747104189126,1175,999,move,5.16,1.29
1747104189139,1150,1011,move,2.11,0.16
1747104189142,1120,1028,move,12.36,4.43
1747104189150,1084,1048,move,5.15,0.64
1747104189158,1046,1071,move,5.56,0.69
1747104189166,1017,1095,move,4.58,0.56
1747104189174,988,1118,move,4.63,0.58
1747104189182,967,1139,move,3.72,0.46
1747104189188,950,1159,move,4.24,0.69
1747104189196,932,1174,move,3.13,0.42
1747104189203,917,1192,move,3.12,0.42
1747104189211,901,1209,move,2.92,0.37
1747104189218,888,1231,move,3.64,0.52
1747104189225,877,1254,move,3.65,0.52
1747104189234,868,1281,move,3.15,0.35
1747104189242,861,1308,move,3.49,0.44
1747104189246,856,1338,move,7.56,1.88
1747104189254,854,1365,move,3.39,0.42
1747104189262,850,1389,move,3.04,0.38
1747104189272,848,1411,move,2.21,0.22
1747104189278,848,1427,move,2.85,0.51
1747104189286,848,1440,move,1.63,0.2
1747104189294,846,1451,move,1.35,0.16
1747104189302,844,1460,move,1.15,0.14
1747104189306,842,1466,move,1.58,0.4
1747104189314,839,1475,move,1.19,0.15
1747104189324,835,1487,move,1.26,0.13
1747104189332,833,1503,move,2.02,0.25
1747104189336,831,1522,move,4.76,1.19
1747104189344,831,1541,move,2.37,0.3
1747104189354,829,1560,move,1.9,0.19
1747104189362,829,1576,move,2.01,0.25
1747104189367,829,1589,move,3.1,0.74
1747104189375,829,1603,move,1.75,0.22
1747104189383,829,1609,move,0.75,0.09
1747104189390,829,1613,move,0.51,0.07
1747104189399,829,1614,move,0.12,0.01
1747104189403,829,1615,move,0.25,0.06
1747104189413,829,1616,move,0.1,0.01
1747104189486,828,1616,move,0.01,0.0
1747104189494,825,1616,move,0.39,0.05
1747104189502,821,1616,move,0.48,0.06
1747104189510,813,1614,move,1.07,0.14
1747104189518,801,1610,move,1.62,0.21
1747104189526,785,1608,move,1.95,0.24
1747104189535,768,1606,move,2.0,0.23
1747104189539,752,1602,move,4.12,1.03
1747104189547,733,1598,move,2.41,0.3
1747104189557,714,1596,move,1.91,0.19
1747104189565,697,1594,move,2.14,0.27
1747104189569,679,1594,move,4.46,1.11
1747104189579,662,1592,move,1.72,0.17
1747104189587,646,1592,move,2.0,0.25
1747104189595,630,1593,move,2.01,0.25
1747104189601,614,1593,move,2.58,0.42
1747104189607,597,1597,move,2.89,0.48
1747104189617,583,1601,move,1.47,0.15
1747104189623,569,1605,move,2.31,0.37
1747104189627,558,1609,move,2.92,0.73
1747104189639,549,1614,move,0.85,0.07
1747104189646,542,1618,move,1.28,0.2
1747104189653,535,1621,move,1.09,0.15
1747104189657,529,1624,move,1.67,0.42
1747104189669,526,1627,move,0.35,0.03
1747104189677,521,1630,move,0.73,0.09
1747104189685,519,1633,move,0.45,0.06
1747104189689,517,1636,move,0.8,0.18
1747104189697,516,1638,move,0.29,0.04
1747104189705,516,1641,move,0.38,0.05
1747104189713,514,1644,move,0.45,0.06
1747104189717,512,1646,move,0.71,0.18
1747104189725,510,1649,move,0.45,0.06
1747104189735,509,1652,move,0.33,0.03
1747104189743,507,1655,move,0.45,0.06
1747104189747,506,1657,move,0.56,0.14
1747104189759,505,1659,move,0.19,0.02
1747104189763,505,1660,move,0.25,0.06
1747104189774,504,1661,move,0.12,0.01
1747104189778,503,1662,move,0.35,0.09
1747104189788,502,1663,move,0.15,0.02
1747104189796,500,1664,move,0.28,0.03
1747104189804,499,1665,move,0.18,0.02
1747104189808,498,1666,move,0.35,0.09
1747104189816,498,1668,move,0.25,0.03
1747104189826,498,1669,move,0.09,0.01
1747104189834,497,1669,move,0.13,0.02
1747104189834,497,1669,press_left,0,0
1747104189854,496,1669,move,0.05,0.0
1747104189922,496,1669,release_left,0,0
1747104189984,496,1670,move,0.01,0.0
1747104189988,496,1671,move,0.25,0.06
1747104190004,495,1672,move,0.09,0.01
1747104190014,495,1673,move,0.1,0.01
1747104190018,494,1674,move,0.35,0.09
1747104190026,491,1677,move,0.53,0.07
1747104190035,490,1678,move,0.17,0.02
1747104190044,487,1681,move,0.44,0.05
1747104190049,485,1682,move,0.52,0.12
1747104190057,480,1687,move,0.88,0.11
1747104190065,468,1690,move,1.55,0.19
1747104190074,452,1697,move,1.8,0.19
1747104190080,430,1706,move,3.96,0.66
1747104190088,403,1712,move,3.46,0.43
1747104190096,378,1719,move,3.24,0.4
1747104190104,354,1726,move,3.13,0.39
1747104190108,327,1732,move,6.85,1.7
1747104190116,303,1737,move,3.06,0.38
1747104190124,281,1741,move,2.79,0.35
1747104190132,262,1743,move,2.39,0.3
1747104190140,246,1745,move,2.02,0.25
1747104190148,230,1745,move,2.0,0.25
1747104190153,219,1745,move,2.47,0.55
1747104190164,208,1745,move,0.95,0.08
1747104190169,199,1745,move,2.08,0.48
1747104190177,191,1745,move,0.99,0.12
1747104190185,187,1743,move,0.55,0.07
1747104190194,184,1743,move,0.32,0.03
1747104190197,183,1743,move,0.37,0.14
1747104190282,183,1742,move,0.01,0.0
1747104190290,183,1741,move,0.13,0.02
1747104190298,182,1738,move,0.38,0.04
1747104190306,182,1737,move,0.13,0.02
1747104190315,180,1735,move,0.35,0.04
1747104190319,180,1734,move,0.25,0.06
1747104190328,180,1732,move,0.2,0.02
1747104190335,180,1731,move,0.15,0.02
1747104190343,179,1730,move,0.18,0.02
1747104190350,179,1729,move,0.14,0.02
1747104190372,179,1728,move,0.05,0.0
1747104190439,179,1728,press_left,0,0
1747104190487,179,1728,release_left,0,0
1747104190575,179,1728,move,0.0,0.0
1747104190589,181,1728,move,0.14,0.01
1747104190599,182,1728,move,0.1,0.01
1747104190603,183,1727,move,0.32,0.07
1747104190621,184,1727,move,0.06,0.0
